index,DATE,Months,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
22804,PUVANES GANNASIN,09-03-21,Sep-21,J0178,J0178-TP-S,2.00,350.00,700.00,1.00
22805,PUVANES GANNASIN,09-03-21,Sep-21,JNE3663,JNE3663-TP-XS,2.00,431.00,862.00,0.00
22806,PUVANES GANNASIN,09-03-21,Sep-21,JNE3663,JNE3663-TP-S,2.00,431.00,862.00,4.00
22807,PUVANES GANNASIN,09-03-21,Sep-21,JNE3667,JNE3667-TP-XS,2.00,431.00,862.00,14.00
22808,PUVANES GANNASIN,09-03-21,Sep-21,JNE3667,JNE3667-TP-S,2.00,431.00,862.00,13.00
22809,PUVANES GANNASIN,09-03-21,Sep-21,JNE3667,JNE3667-TP-M.,2.00,431.00,862.00,0.00
22810,PUVANES GANNASIN,09-03-21,Sep-21,JNE3667,JNE3667-TP-L,2.00,431.00,862.00,4.00
22811,PUVANES GANNASIN,09-03-21,Sep-21,JNE3644,JNE3644-TP-XS,2.00,388.00,776.00,2.00
22812,PUVANES GANNASIN,09-03-21,Sep-21,JNE3644,JNE3644-TP-S,2.00,388.00,776.00,0.00
22813,PUVANES GANNASIN,09-03-21,Sep-21,SET240,SET240-KR-PP-XS,1.00,769.00,769.00,36.00
22814,PUVANES GANNASIN,09-03-21,Sep-21,JNE2171,JNE2171-KR-437-S,1.00,619.00,619.00,210.00
22815,PUVANES GANNASIN,09-03-21,Sep-21,BTM005,BTM005-XS,1.00,315.00,315.00,84.00
22816,PUVANES GANNASIN,09-03-21,Sep-21,J0096,J0096-KR-M,1.00,619.00,619.00,64.00
22817,PUVANES GANNASIN,09-03-21,Sep-21,MEN5016,MEN5016-KR-M,1.00,536.00,536.00,5.00
22818,PUVANES GANNASIN,09-03-21,Sep-21,MEN5029,MEN5029-KR-S,1.00,499.00,499.00,6.00
22819,PUVANES GANNASIN,09-03-21,Sep-21,MEN5025,MEN5025-KR-L,1.00,649.00,649.00,6.00
22820,PUVANES GANNASIN,09-03-21,Sep-21,MEN5013,MEN5013-KR-S,1.00,561.00,561.00,4.00
22821,PUVANES GANNASIN,09-03-21,Sep-21,SHIPPING,SHIPPING,1.00,2160.00,2160.00,0.00
22822,VAHLAARMATHY,09-06-21,Sep-21,JNE3664,JNE3664-TP-S,1.00,531.00,531.00,10.00
22823,VAHLAARMATHY,09-06-21,Sep-21,MEN5007,MEN5007-KR-L,1.00,499.00,499.00,36.00
22824,VAHLAARMATHY,09-06-21,Sep-21,MEN5008,MEN5008-KR-L,1.00,524.00,524.00,11.00
22825,VAHLAARMATHY,09-06-21,Sep-21,MEN5013,MEN5013-KR-XL,1.00,561.00,561.00,12.00
22826,VAHLAARMATHY,09-06-21,Sep-21,MEN5013,MEN5013-KR-XXL,1.00,561.00,561.00,6.00
22827,VAHLAARMATHY,09-06-21,Sep-21,MEN5015,MEN5015-KR-L,1.00,524.00,524.00,25.00
22828,VAHLAARMATHY,09-06-21,Sep-21,MEN5016,MEN5016-KR-L,1.00,536.00,536.00,1.00
22829,VAHLAARMATHY,09-06-21,Sep-21,MEN5031,MEN5031-KR-L,1.00,599.00,599.00,52.00
22830,VAHLAARMATHY,09-06-21,Sep-21,SET276,SET276-KR-PP-S,1.00,1344.00,1344.00,83.00
22831,VAHLAARMATHY,09-06-21,Sep-21,SET282,SET282-KR-PP-XL,1.00,1244.00,1244.00,0.00
22832,VAHLAARMATHY,09-06-21,Sep-21,SHIPPING,SHIPPING,1.00,1810.00,1810.00,0.00
22833,KOGILA SELLAPPAN,09-07-21,Sep-21,SET252,SET252-KR-PP-M.,3.00,825.00,2475.00,0.00
22834,KOGILA SELLAPPAN,09-07-21,Sep-21,SET252,SET252-KR-PP-L,4.00,825.00,3300.00,311.00
22835,KOGILA SELLAPPAN,09-07-21,Sep-21,SET252,SET252-KR-PP-XL.,1.00,825.00,825.00,0.00
22836,KOGILA SELLAPPAN,09-07-21,Sep-21,SET110,SET110-KR-PP-XS,1.00,931.00,931.00,53.00
22837,KOGILA SELLAPPAN,09-07-21,Sep-21,SET110,SET110-KR-PP-S,2.00,931.00,1862.00,74.00
22838,KOGILA SELLAPPAN,09-07-21,Sep-21,SET110,SET110-KR-PP-M,1.00,931.00,931.00,85.00
22839,KOGILA SELLAPPAN,09-07-21,Sep-21,SET110,SET110-KR-PP-L,3.00,931.00,2793.00,39.00
22840,KOGILA SELLAPPAN,09-07-21,Sep-21,SET110,SET110-KR-PP-XL,1.00,931.00,931.00,28.00
22841,KOGILA SELLAPPAN,09-07-21,Sep-21,J0147,J0147-SET-L,1.00,903.00,903.00,4.00
22842,KOGILA SELLAPPAN,09-07-21,Sep-21,J0304,J0304-TP-XXXL,1.00,359.00,359.00,2.00
22843,KOGILA SELLAPPAN,09-07-21,Sep-21,J0205,J0205-TP-XXXL,1.00,508.00,508.00,4.00
22844,KOGILA SELLAPPAN,09-07-21,Sep-21,J0198,J0198-TP-XXXL,1.00,585.00,585.00,8.00
22845,KOGILA SELLAPPAN,09-07-21,Sep-21,SHIPPING,SHIPPING,1.00,100.00,100.00,0.00
22846,AKASH KAUSHAL,09-07-21,Sep-21,JNE3500,JNE3500-KR-S,1.00,650.00,650.00,7.00
22847,AKASH KAUSHAL,09-07-21,Sep-21,JNE3577,JNE3577-KR-S,1.00,681.00,681.00,7.00
22848,AKASH KAUSHAL,09-07-21,Sep-21,JNE3688,JNE3688-TU-S,1.00,450.00,450.00,4.00
22849,AKASH KAUSHAL,09-07-21,Sep-21,JNE3668,JNE3668-TP-S,1.00,431.00,431.00,14.00
22850,AKASH KAUSHAL,09-07-21,Sep-21,MEN5018,MEN5018-KR-L,1.00,574.00,574.00,37.00
22851,AKASH KAUSHAL,09-07-21,Sep-21,MEN5023,MEN5023-KR-XL,1.00,649.00,649.00,10.00
22852,AKASH KAUSHAL,09-07-21,Sep-21,J0214,J0214-TP-M,1.00,703.00,703.00,4.00
22853,AKASH KAUSHAL,09-07-21,Sep-21,JNE3665,JNE3665-TP-M,1.00,388.00,388.00,123.00
22854,AKASH KAUSHAL,09-07-21,Sep-21,J0198,J0198-TP-XXXL,1.00,585.00,585.00,8.00
22855,AKASH KAUSHAL,09-07-21,Sep-21,J0119,J0119-TP-XXXL,1.00,469.00,469.00,35.00
22856,AKASH KAUSHAL,09-07-21,Sep-21,SHIPPING,SHIPPING,1.00,2798.00,2798.00,0.00
22857,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,J0196,J0196-TP-S,1.00,585.00,585.00,15.00
22858,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,JNE3651,JNE3651-TP-S,1.00,431.00,431.00,7.00
22859,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,J0197,J0197-TP-S,1.00,585.00,585.00,6.00
22860,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,JNE3713,JNE3713-TP-S,1.00,431.00,431.00,3.00
22861,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,J0307,J0307-TP-M,1.00,390.00,390.00,13.00
22862,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,JNE3580,JNE3580-DR-M,1.00,619.00,619.00,2.00
22863,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,JNE3666,JNE3666-TP-M,1.00,431.00,431.00,0.00
22864,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,J0302,J0302-DR-L,1.00,664.00,664.00,1.00
22865,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,J0291,J0291-JS-L,1.00,664.00,664.00,17.00
22866,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,JNE3648,JNE3648-TP-M,1.00,431.00,431.00,26.00
22867,KIRUTHIKA V SURESHBABU,09-09-21,Sep-21,SHIPPING,SHIPPING,1.00,2820.00,2820.00,0.00
22868,MONISYAA,09-11-21,Sep-21,J0094,J0094-KR-L,1.00,894.00,894.00,4.00
22869,MONISYAA,09-11-21,Sep-21,J0094,J0094-KR-M,1.00,894.00,894.00,5.00
22870,MONISYAA,09-11-21,Sep-21,J0094,J0094-KR-S,1.00,894.00,894.00,51.00
22871,MONISYAA,09-11-21,Sep-21,J0094,J0094-KR-XL,1.00,894.00,894.00,7.00
22872,MONISYAA,09-11-21,Sep-21,J0094,J0094-KR-XXL,1.00,894.00,894.00,5.00
22873,MONISYAA,09-11-21,Sep-21,J0094,J0094-KR-XXXL,1.00,894.00,894.00,2.00
22874,MONISYAA,09-11-21,Sep-21,J0121,J0121-TP-M,1.00,247.00,247.00,4.00
22875,MONISYAA,09-11-21,Sep-21,JNE3506,JNE3506-KR-L,1.00,788.00,788.00,32.00
22876,MONISYAA,09-11-21,Sep-21,JNE3506,JNE3506-KR-M,1.00,788.00,788.00,35.00
22877,MONISYAA,09-11-21,Sep-21,JNE3506,JNE3506-KR-S,1.00,788.00,788.00,24.00
22878,MONISYAA,09-11-21,Sep-21,JNE3506,JNE3506-KR-XL,1.00,788.00,788.00,27.00
22879,MONISYAA,09-11-21,Sep-21,JNE3506,JNE3506-KR-XXL,1.00,788.00,788.00,2.00
22880,MONISYAA,09-11-21,Sep-21,JNE3506,JNE3506-KR-XXXL,1.00,788.00,788.00,5.00
22881,MONISYAA,09-11-21,Sep-21,JNE3577,JNE3577-KR-L,1.00,681.00,681.00,23.00
22882,MONISYAA,09-11-21,Sep-21,SET271,SET271-KR-NP-L,1.00,1244.00,1244.00,1.00
22883,MONISYAA,09-11-21,Sep-21,SET271,SET271-KR-NP-XL,1.00,1244.00,1244.00,3.00
22884,MONISYAA,09-11-21,Sep-21,SET271,SET271-KR-NP-XXL,1.00,1244.00,1244.00,5.00
22885,MONISYAA,09-11-21,Sep-21,SET280,SET280-KR-PP-L,1.00,1306.00,1306.00,4.00
22886,MONISYAA,09-11-21,Sep-21,SET280,SET280-KR-PP-XL,1.00,1306.00,1306.00,4.00
22887,MONISYAA,09-11-21,Sep-21,SET280,SET280-KR-PP-XXL,1.00,1306.00,1306.00,5.00
22888,MONISYAA,09-11-21,Sep-21,SHIPPING,SHIPPING,1.00,3000.00,3000.00,0.00
22889,RIVAAN LLC,09-14-21,Sep-21,JNE2014,JNE2014-KR-178-S,1.00,431.00,409.00,38.00
22890,RIVAAN LLC,09-14-21,Sep-21,JNE2014,JNE2014-KR-178-M,1.00,431.00,409.00,6.00
22891,RIVAAN LLC,09-14-21,Sep-21,JNE2014,JNE2014-KR-178-L,1.00,431.00,409.00,132.00
22892,RIVAAN LLC,09-14-21,Sep-21,JNE2014,JNE2014-KR-178-XL,1.00,431.00,409.00,9.00
22893,RIVAAN LLC,09-14-21,Sep-21,JNE2014,JNE2014-KR-178-XXL,1.00,431.00,409.00,34.00
22894,RIVAAN LLC,09-14-21,Sep-21,JNE2014,JNE2014-KR-178-XXXL,1.00,431.00,409.00,7.00
22895,RIVAAN LLC,09-14-21,Sep-21,JNE3420,JNE3420-KR-S,1.00,431.00,409.00,3.00
22896,RIVAAN LLC,09-14-21,Sep-21,JNE3420,JNE3420-KR-M,1.00,431.00,409.00,0.00
22897,RIVAAN LLC,09-14-21,Sep-21,JNE3420,JNE3420-KR-L,1.00,431.00,409.00,0.00
22898,RIVAAN LLC,09-14-21,Sep-21,JNE3420,JNE3420-KR-XL,1.00,431.00,409.00,0.00
22899,RIVAAN LLC,09-14-21,Sep-21,JNE3420,JNE3420-KR-XXL,1.00,431.00,409.00,1.00
22900,RIVAAN LLC,09-14-21,Sep-21,JNE3457,JNE3457-KR-S,2.00,431.00,819.00,48.00
22901,RIVAAN LLC,09-14-21,Sep-21,JNE3457,JNE3457-KR-M,2.00,431.00,819.00,12.00
22902,RIVAAN LLC,09-14-21,Sep-21,JNE3457,JNE3457-KR-L,2.00,431.00,819.00,9.00
22903,RIVAAN LLC,09-14-21,Sep-21,JNE3457,JNE3457-KR-XL,1.00,431.00,409.00,8.00
22904,RIVAAN LLC,09-14-21,Sep-21,JNE3457,JNE3457-KR-XXL,1.00,431.00,409.00,16.00
22905,RIVAAN LLC,09-14-21,Sep-21,JNE3457,JNE3457-KR-XXXL,2.00,431.00,819.00,1.00
22906,RIVAAN LLC,09-14-21,Sep-21,JNE3441,JNE3441-KR-XL,1.00,431.00,409.00,66.00
22907,RIVAAN LLC,09-14-21,Sep-21,JNE3441,JNE3441-KR-XXXL,1.00,431.00,409.00,4.00
22908,RIVAAN LLC,09-14-21,Sep-21,JNE3555,JNE3555-KR-S.,1.00,450.00,428.00,0.00
22909,RIVAAN LLC,09-14-21,Sep-21,JNE3555,JNE3555-KR-M,1.00,450.00,428.00,12.00
22910,RIVAAN LLC,09-14-21,Sep-21,JNE3555,JNE3555-KR-L,2.00,450.00,855.00,3.00
22911,RIVAAN LLC,09-14-21,Sep-21,JNE3555,JNE3555-KR-XL,2.00,450.00,855.00,2.00
22912,RIVAAN LLC,09-14-21,Sep-21,JNE3555,JNE3555-KR-XXL,2.00,450.00,855.00,19.00
22913,RIVAAN LLC,09-14-21,Sep-21,JNE3555,JNE3555-KR-XXXL,2.00,450.00,855.00,0.00
22914,RIVAAN LLC,09-14-21,Sep-21,JNE2032,JNE2032-KR-205-S,1.00,469.00,446.00,80.00
22915,RIVAAN LLC,09-14-21,Sep-21,JNE2032,JNE2032-KR-205-M,1.00,469.00,446.00,96.00
22916,RIVAAN LLC,09-14-21,Sep-21,JNE2032,JNE2032-KR-205-L,1.00,469.00,446.00,91.00
22917,RIVAAN LLC,09-14-21,Sep-21,JNE2032,JNE2032-KR-205-XL,1.00,469.00,446.00,74.00
22918,RIVAAN LLC,09-14-21,Sep-21,JNE2032,JNE2032-KR-205-XXL,1.00,469.00,446.00,71.00
22919,RIVAAN LLC,09-14-21,Sep-21,JNE2032,JNE2032-KR-205-XXXL,1.00,469.00,446.00,7.00
22920,RIVAAN LLC,09-14-21,Sep-21,JNE3261,JNE3261-KR-S,1.00,469.00,446.00,29.00
22921,RIVAAN LLC,09-14-21,Sep-21,JNE3261,JNE3261-KR-M,1.00,469.00,446.00,40.00
22922,RIVAAN LLC,09-14-21,Sep-21,JNE3261,JNE3261-KR-L,1.00,469.00,446.00,20.00
22923,RIVAAN LLC,09-14-21,Sep-21,JNE3261,JNE3261-KR-XL,1.00,469.00,446.00,20.00
22924,RIVAAN LLC,09-14-21,Sep-21,JNE3261,JNE3261-KR-XXL,1.00,469.00,446.00,21.00
22925,RIVAAN LLC,09-14-21,Sep-21,JNE3261,JNE3261-KR-XXXL,1.00,469.00,446.00,42.00
22926,RIVAAN LLC,09-14-21,Sep-21,JNE2291,JNE2291-KR-602-XL,1.00,494.00,469.00,44.00
22927,RIVAAN LLC,09-14-21,Sep-21,JNE2291,JNE2291-KR-602-XXXL,1.00,494.00,469.00,68.00
22928,RIVAAN LLC,09-14-21,Sep-21,JNE3294,JNE3294-KR-S,2.00,469.00,891.00,48.00
22929,RIVAAN LLC,09-14-21,Sep-21,JNE3294,JNE3294-KR-M,2.00,469.00,891.00,50.00
22930,RIVAAN LLC,09-14-21,Sep-21,SHIPPING,SHIPPING,1.00,5000.00,5000.00,0.00
22931,RIVAAN LLC,09-14-21,Sep-21,JNE3294,JNE3294-KR-L,2.00,469.00,891.00,13.00
22932,RIVAAN LLC,09-14-21,Sep-21,JNE3294,JNE3294-KR-XL,2.00,469.00,891.00,7.00
22933,RIVAAN LLC,09-14-21,Sep-21,JNE3294,JNE3294-KR-XXL,1.00,469.00,446.00,8.00
22934,RIVAAN LLC,09-14-21,Sep-21,JNE3294,JNE3294-KR-XXXL,2.00,469.00,891.00,5.00
22935,RIVAAN LLC,09-14-21,Sep-21,JNE3415,JNE3415-KR-S,2.00,494.00,939.00,4.00
22936,RIVAAN LLC,09-14-21,Sep-21,JNE3415,JNE3415-KR-M,1.00,494.00,469.00,1.00
22937,RIVAAN LLC,09-14-21,Sep-21,JNE3415,JNE3415-KR-L,1.00,494.00,469.00,4.00
22938,RIVAAN LLC,09-14-21,Sep-21,JNE3415,JNE3415-KR-XL,2.00,494.00,939.00,2.00
22939,RIVAAN LLC,09-14-21,Sep-21,JNE3415,JNE3415-KR-XXL,1.00,494.00,469.00,4.00
22940,RIVAAN LLC,09-14-21,Sep-21,JNE3415,JNE3415-KR-XXXL,2.00,494.00,939.00,4.00
22941,RIVAAN LLC,09-14-21,Sep-21,JNE3428,JNE3428-KR-S,1.00,494.00,469.00,4.00
22942,RIVAAN LLC,09-14-21,Sep-21,JNE3428,JNE3428-KR-M,1.00,494.00,469.00,1.00
22943,RIVAAN LLC,09-14-21,Sep-21,JNE3428,JNE3428-KR-L,1.00,494.00,469.00,1.00
22944,RIVAAN LLC,09-14-21,Sep-21,JNE3428,JNE3428-KR-XL,1.00,494.00,469.00,5.00
22945,RIVAAN LLC,09-14-21,Sep-21,JNE3428,JNE3428-KR-XXL,1.00,494.00,469.00,1.00
22946,RIVAAN LLC,09-14-21,Sep-21,JNE3428,JNE3428-KR-XXXL,1.00,494.00,469.00,0.00
22947,RIVAAN LLC,09-14-21,Sep-21,JNE3497,JNE3497-KR-S,1.00,291.00,276.00,0.00
22948,RIVAAN LLC,09-14-21,Sep-21,JNE3497,JNE3497-KR-M,1.00,291.00,276.00,1.00
22949,RIVAAN LLC,09-14-21,Sep-21,JNE3497,JNE3497-KR-L,1.00,291.00,276.00,1.00
22950,RIVAAN LLC,09-14-21,Sep-21,JNE3497,JNE3497-KR-XL,1.00,291.00,276.00,1.00
22951,RIVAAN LLC,09-14-21,Sep-21,JNE3497,JNE3497-KR-XXL,1.00,291.00,276.00,0.00
22952,RIVAAN LLC,09-14-21,Sep-21,JNE3497,JNE3497-KR-XXXL,1.00,291.00,276.00,1.00
22953,RIVAAN LLC,09-14-21,Sep-21,J0024,J0024-KR-S,1.00,531.00,504.00,204.00
22954,RIVAAN LLC,09-14-21,Sep-21,J0024,J0024-KR-M,1.00,531.00,504.00,156.00
22955,RIVAAN LLC,09-14-21,Sep-21,J0024,J0024-KR-L,1.00,531.00,504.00,198.00
22956,RIVAAN LLC,09-14-21,Sep-21,J0024,J0024-KR-XL,1.00,531.00,504.00,138.00
22957,RIVAAN LLC,09-14-21,Sep-21,J0024,J0024-KR-XXL,1.00,531.00,504.00,139.00
22958,RIVAAN LLC,09-14-21,Sep-21,J0024,J0024-KR-XXXL,1.00,531.00,504.00,120.00
22959,RIVAAN LLC,09-14-21,Sep-21,JNE2265,JNE2265-KR-501-S,1.00,528.00,502.00,26.00
22960,RIVAAN LLC,09-14-21,Sep-21,JNE2265,JNE2265-KR-501-M,1.00,528.00,502.00,89.00
22961,RIVAAN LLC,09-14-21,Sep-21,JNE2265,JNE2265-KR-501-L,1.00,528.00,502.00,84.00
22962,RIVAAN LLC,09-14-21,Sep-21,JNE2265,JNE2265-KR-501-XL,1.00,528.00,502.00,131.00
22963,RIVAAN LLC,09-14-21,Sep-21,JNE2265,JNE2265-KR-501-XXL,1.00,528.00,502.00,126.00
22964,RIVAAN LLC,09-14-21,Sep-21,JNE3438,JNE3438-KR-S,2.00,538.00,1022.00,36.00
22965,RIVAAN LLC,09-14-21,Sep-21,JNE3438,JNE3438-KR-M,2.00,538.00,1022.00,3.00
22966,RIVAAN LLC,09-14-21,Sep-21,JNE3438,JNE3438-KR-L,2.00,538.00,1022.00,9.00
22967,RIVAAN LLC,09-14-21,Sep-21,JNE3438,JNE3438-KR-XL,1.00,538.00,511.00,5.00
22968,RIVAAN LLC,09-14-21,Sep-21,JNE3438,JNE3438-KR-XXL,1.00,538.00,511.00,10.00
22969,RIVAAN LLC,09-14-21,Sep-21,JNE3438,JNE3438-KR-XXXL,2.00,538.00,1022.00,5.00
22971,RIVAAN LLC,09-14-21,Sep-21,JNE3620,JNE3620-KR-S,1.00,537.50,511.00,7.00
22972,RIVAAN LLC,09-14-21,Sep-21,JNE3620,JNE3620-KR-M,1.00,537.50,511.00,9.00
22973,RIVAAN LLC,09-14-21,Sep-21,JNE3620,JNE3620-KR-L,1.00,537.50,511.00,5.00
22974,RIVAAN LLC,09-14-21,Sep-21,JNE3620,JNE3620-KR-XL,1.00,537.50,511.00,7.00
22975,RIVAAN LLC,09-14-21,Sep-21,JNE3620,JNE3620-KR-XXL,1.00,537.50,511.00,3.00
22976,RIVAAN LLC,09-14-21,Sep-21,JNE3620,JNE3620-KR-XXXL,1.00,537.50,511.00,4.00
22977,RIVAAN LLC,09-14-21,Sep-21,JNE3371,JNE3371-KR-S,1.00,556.25,528.00,4.00
22978,RIVAAN LLC,09-14-21,Sep-21,JNE3371,JNE3371-KR-M,1.00,556.25,528.00,7.00
22979,RIVAAN LLC,09-14-21,Sep-21,JNE3371,JNE3371-KR-L,1.00,556.25,528.00,2.00
22980,RIVAAN LLC,09-14-21,Sep-21,JNE3371,JNE3371-KR-XL,1.00,556.25,528.00,3.00
22981,RIVAAN LLC,09-14-21,Sep-21,JNE3371,JNE3371-KR-XXL,1.00,556.25,528.00,0.00
22982,RIVAAN LLC,09-14-21,Sep-21,JNE3371,JNE3371-KR-XXXL,1.00,556.25,528.00,5.00
22983,RIVAAN LLC,09-14-21,Sep-21,JNE3252,JNE3252-KR-S,2.00,587.50,1116.00,71.00
22984,RIVAAN LLC,09-14-21,Sep-21,JNE3252,JNE3252-KR-M,2.00,587.50,1116.00,134.00
22985,RIVAAN LLC,09-14-21,Sep-21,JNE3252,JNE3252-KR-L,2.00,587.50,1116.00,45.00
22986,RIVAAN LLC,09-14-21,Sep-21,JNE3252,JNE3252-KR-XL,2.00,587.50,1116.00,120.00
22987,RIVAAN LLC,09-14-21,Sep-21,JNE3252,JNE3252-KR-XXL,2.00,587.50,1116.00,88.00
22988,RIVAAN LLC,09-14-21,Sep-21,JNE3252,JNE3252-KR-XXXL,2.00,587.50,1116.00,96.00
22989,RIVAAN LLC,09-14-21,Sep-21,J0033,J0033-KR-S,1.00,618.75,588.00,28.00
22990,RIVAAN LLC,09-14-21,Sep-21,J0033,J0033-KR-M,1.00,618.75,588.00,6.00
22991,RIVAAN LLC,09-14-21,Sep-21,J0033,J0033-KR-L,1.00,618.75,588.00,2.00
22992,RIVAAN LLC,09-14-21,Sep-21,J0033,J0033-KR-XL,1.00,618.75,588.00,7.00
22993,RIVAAN LLC,09-14-21,Sep-21,J0033,J0033-KR-XXL,1.00,618.75,588.00,10.00
22994,RIVAAN LLC,09-14-21,Sep-21,J0033,J0033-KR-XXXL,1.00,618.75,588.00,8.00
22995,RIVAAN LLC,09-14-21,Sep-21,JNE3437,JNE3437-KR-S,1.00,618.75,588.00,53.00
22996,RIVAAN LLC,09-14-21,Sep-21,JNE3437,JNE3437-KR-M,2.00,618.75,1176.00,76.00
22997,RIVAAN LLC,09-14-21,Sep-21,JNE3437,JNE3437-KR-L,2.00,618.75,1176.00,20.00
22998,RIVAAN LLC,09-14-21,Sep-21,JNE3437,JNE3437-KR-XL,1.00,618.75,588.00,99.00
22999,RIVAAN LLC,09-14-21,Sep-21,JNE3437,JNE3437-KR-XXL,1.00,618.75,588.00,19.00
23000,RIVAAN LLC,09-14-21,Sep-21,JNE3437,JNE3437-KR-XXXL,2.00,618.75,1176.00,4.00
23002,RIVAAN LLC,09-14-21,Sep-21,JNE3288,JNE3288-KR-S,1.00,681.25,647.00,78.00
23003,RIVAAN LLC,09-14-21,Sep-21,JNE3288,JNE3288-KR-M,1.00,681.25,647.00,70.00
23004,RIVAAN LLC,09-14-21,Sep-21,JNE3288,JNE3288-KR-L,1.00,681.25,647.00,96.00
23005,RIVAAN LLC,09-14-21,Sep-21,JNE3288,JNE3288-KR-XL,1.00,681.25,647.00,68.00
23006,RIVAAN LLC,09-14-21,Sep-21,JNE3288,JNE3288-KR-XXL,1.00,681.25,647.00,57.00
23007,RIVAAN LLC,09-14-21,Sep-21,JNE3288,JNE3288-KR-XXXL,1.00,681.25,647.00,77.00
23008,RIVAAN LLC,09-14-21,Sep-21,JNE3562,JNE3562-KR-S,1.00,681.25,647.00,24.00
23009,RIVAAN LLC,09-14-21,Sep-21,JNE3562,JNE3562-KR-M,1.00,681.25,647.00,10.00
23010,RIVAAN LLC,09-14-21,Sep-21,JNE3562,JNE3562-KR-L,1.00,681.25,647.00,5.00
23011,RIVAAN LLC,09-14-21,Sep-21,JNE3562,JNE3562-KR-XL,1.00,681.25,647.00,9.00
23012,RIVAAN LLC,09-14-21,Sep-21,JNE3562,JNE3562-KR-XXL,1.00,681.25,647.00,23.00
23013,RIVAAN LLC,09-14-21,Sep-21,JNE3313,JNE3313-KR-S,1.00,747.50,710.00,60.00
23014,RIVAAN LLC,09-14-21,Sep-21,JNE3313,JNE3313-KR-M,1.00,747.50,710.00,84.00
23015,RIVAAN LLC,09-14-21,Sep-21,JNE3313,JNE3313-KR-L,1.00,747.50,710.00,63.00
23016,RIVAAN LLC,09-14-21,Sep-21,JNE3313,JNE3313-KR-XL,1.00,747.50,710.00,88.00
23017,RIVAAN LLC,09-14-21,Sep-21,JNE3313,JNE3313-KR-XXL,1.00,747.50,710.00,87.00
23018,RIVAAN LLC,09-14-21,Sep-21,JNE3313,JNE3313-KR-XXXL,1.00,747.50,710.00,62.00
23019,RIVAAN LLC,09-14-21,Sep-21,J0037,J0037-KR-S,1.00,765.00,727.00,28.00
23020,RIVAAN LLC,09-14-21,Sep-21,J0037,J0037-KR-M,1.00,765.00,727.00,9.00
23021,RIVAAN LLC,09-14-21,Sep-21,J0037,J0037-KR-L,1.00,765.00,727.00,4.00
23022,RIVAAN LLC,09-14-21,Sep-21,J0037,J0037-KR-XL,1.00,765.00,727.00,4.00
23023,RIVAAN LLC,09-14-21,Sep-21,J0037,J0037-KR-XXL,1.00,765.00,727.00,14.00
23024,RIVAAN LLC,09-14-21,Sep-21,J0037,J0037-KR-XXXL,1.00,765.00,727.00,17.00
23025,RIVAAN LLC,09-14-21,Sep-21,SET044,SET044-KR-NP-S,2.00,646.25,1228.00,4.00
23026,RIVAAN LLC,09-14-21,Sep-21,SET044,SET044-KR-NP-M,2.00,646.25,1228.00,242.00
23027,RIVAAN LLC,09-14-21,Sep-21,SET044,SET044-KR-NP-L,2.00,646.25,1228.00,98.00
23028,RIVAAN LLC,09-14-21,Sep-21,SET044,SET044-KR-NP-XL,2.00,646.25,1228.00,17.00
23029,RIVAAN LLC,09-14-21,Sep-21,SET044,SET044-KR-NP-XXL,2.00,646.25,1228.00,32.00
23030,RIVAAN LLC,09-14-21,Sep-21,SET044,SET044-KR-NP-XXXL,2.00,646.25,1228.00,5.00
23032,RIVAAN LLC,09-14-21,Sep-21,SET038,SET038-KR-PP-S,2.00,768.75,1461.00,110.00
23033,RIVAAN LLC,09-14-21,Sep-21,SET038,SET038-KR-PP-M,2.00,768.75,1461.00,43.00
23034,RIVAAN LLC,09-14-21,Sep-21,SET038,SET038-KR-PP-L,2.00,768.75,1461.00,114.00
23035,RIVAAN LLC,09-14-21,Sep-21,SET038,SET038-KR-PP-XL,1.00,768.75,730.00,5.00
23036,RIVAAN LLC,09-14-21,Sep-21,SET038,SET038-KR-PP-XXL,1.00,768.75,730.00,76.00
23037,RIVAAN LLC,09-14-21,Sep-21,SET038,SET038-KR-PP-XXXL,2.00,768.75,1461.00,4.00
23038,RIVAAN LLC,09-14-21,Sep-21,SET193,SET193-KR-NP-S,1.00,806.25,766.00,43.00
23039,RIVAAN LLC,09-14-21,Sep-21,SET193,SET193-KR-NP-M,1.00,806.25,766.00,7.00
23040,RIVAAN LLC,09-14-21,Sep-21,SET193,SET193-KR-NP-L,1.00,806.25,766.00,1.00
23041,RIVAAN LLC,09-14-21,Sep-21,SET193,SET193-KR-NP-XL,1.00,806.25,766.00,29.00
23042,RIVAAN LLC,09-14-21,Sep-21,SET193,SET193-KR-NP-XXL,1.00,806.25,766.00,42.00
